Site,Date,Depth,Temp
98_osh,2025-01-17,10,7.620441310107708
98_osh,2025-01-17,15,7.62117375433445
98_osh,2025-01-17,20,7.62117375433445
98_osh,2025-01-17,30,7.62117375433445
98_osh,2025-01-17,40,7.62117375433445
98_osh,2025-01-17,50,7.681966625154018
98_osh,2025-01-18,5,7.423413813114166
98_osh,2025-01-18,10,7.423413813114166
98_osh,2025-01-18,15,7.423413813114166
98_osh,2025-01-18,20,7.423413813114166
98_osh,2025-01-18,30,7.423413813114166
98_osh,2025-01-18,40,7.433668032288551
98_osh,2025-01-18,50,7.54353466629982
98_osh,2025-01-19,5,7.155339226126671
98_osh,2025-01-19,10,7.199285879731178
98_osh,2025-01-19,15,7.208807654678822
98_osh,2025-01-19,20,7.211737431585789
98_osh,2025-01-19,30,7.246162310242653
98_osh,2025-01-19,40,7.340647615492344
98_osh,2025-01-19,50,7.451246693730354
98_osh,2025-01-20,5,6.652150042355061
98_osh,2025-01-20,10,6.689504697918892
98_osh,2025-01-20,15,6.819147326052189
98_osh,2025-01-20,20,6.880672641098499
98_osh,2025-01-20,30,7.044007703661919
98_osh,2025-01-20,40,7.240302756428719
98_osh,2025-01-20,50,7.286446742713451
98_osh,2025-01-21,5,5.928495146334171
98_osh,2025-01-21,10,6.011261343955994
98_osh,2025-01-21,15,6.259559936821461
98_osh,2025-01-21,20,6.392864786088467
98_osh,2025-01-21,30,6.723197132349014
98_osh,2025-01-21,40,6.965636171400547
98_osh,2025-01-21,50,7.024964153766632
98_osh,2025-01-22,5,5.193121142685413
98_osh,2025-01-22,10,5.463393062353134
98_osh,2025-01-22,15,5.856715612113476
98_osh,2025-01-22,20,5.96072269231081
98_osh,2025-01-22,30,6.314493253827095
98_osh,2025-01-22,40,6.602343834936619
98_osh,2025-01-22,50,6.756157122552395
98_osh,2025-01-23,5,4.532456450164318
98_osh,2025-01-23,10,5.075930066406727
98_osh,2025-01-23,15,5.414319299161434
98_osh,2025-01-23,20,5.51466415822506
98_osh,2025-01-23,30,5.93215736746788
98_osh,2025-01-23,40,6.25516527146101
98_osh,2025-01-23,50,6.5019989758729935
98_osh,2025-01-24,5,4.298806741833687
98_osh,2025-01-24,10,4.756584383547306
98_osh,2025-01-24,15,5.029786080121994
98_osh,2025-01-24,20,5.145512267947197
98_osh,2025-01-24,30,5.622333459556103
98_osh,2025-01-24,40,5.985625796020031
98_osh,2025-01-24,50,6.33280435949564
98_osh,2025-01-25,5,4.0834681391716
